title,body_part,image_url,image_file
Cable Middle Fly,Chest,https://apilyfta.com/static/GymvisualPNG/01881101-Cable-Middle-Fly_Chest-FIX_small.png,images\Cable Middle Fly__Chest__68843094.png
Close Grip Preacher Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/16271101-EZ-Barbell-Close-Grip-Preacher-Curl_Upper-Arms-FIX_small.png,"images\Close Grip Preacher Curl__Biceps, Upper Arms__97308389.png"
Assisted Triceps Dip,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/00191101-Assisted-Triceps-Dip-(kneeling)_Upper-Arms_small.png,"images\Assisted Triceps Dip__Triceps, Upper Arms__82067899.png"
Bent Over Row,Back,https://apilyfta.com/static/GymvisualPNG/02931101-Dumbbell-Bent-Over-Row_Back-FIX_small.png,images\Bent Over Row__Back__6595414.png
One Arm Lateral Raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/01921101-Cable-One-Arm-Lateral-Raise_Shoulders_small.png,images\One Arm Lateral Raise__Shoulders__29098036.png
Cable Seated Chest Fly,Chest,https://apilyfta.com/static/GymvisualPNG/38691101-Cable-Seated-Chest-Fly_Chest_small.png,images\Cable Seated Chest Fly__Chest__88990428.png
Upright Row,Shoulders,https://apilyfta.com/static/GymvisualPNG/01201101-Barbell-Upright-Row_shoulder_small.png,images\Upright Row__Shoulders__93081098.png
Lying Leg Raise,Waist,https://apilyfta.com/static/GymvisualPNG/11631101-Lying-Leg-Raise_Waist_small.png,images\Lying Leg Raise__Waist__50302013.png
Revers Wrist Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/00791101-Barbell-Revers-Wrist-Curl-II_Forearms_small.png,images\Revers Wrist Curl__Forearms__19221947.png
Dumbbell Rear Delt Fly,Shoulders,https://apilyfta.com/static/GymvisualPNG/24871101-Dumbbell-Rear-Delt-Fly-(female)_Shoulders_small.png,images\Dumbbell Rear Delt Fly__Shoulders__90952010.png
Cable Leaning Lateral Raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/38801101-Cable-Leaning-Lateral-Raise_Shoulders-FIX_small.png,images\Cable Leaning Lateral Raise__Shoulders__3991429.png
Barbell Bench Press,Chest,https://apilyfta.com/static/GymvisualPNG/00251101-Barbell-Bench-Press_Chest-FIX2_small.png,images\Barbell Bench Press__Chest__45499262.png
Lever Bent-over Row with V-bar,Back,https://apilyfta.com/static/GymvisualPNG/32001101-Lever-Bent-over-Row-with-V-bar-(plate-loaded)_Back_small.png,images\Lever Bent-over Row with V-bar__Back__30814575.png
Dip on Floor with Chair,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/34431101-Dip-on-Floor-with-Chair_Chest_small.png,"images\Dip on Floor with Chair__Triceps, Upper Arms__95962420.png"
Lying Triceps Extension,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/03511101-Dumbbell-Lying-Triceps-Extension_Upper-Arms_small.png,"images\Lying Triceps Extension__Triceps, Upper Arms__76755234.png"
Leg Raise Hip Lift,Waist,https://apilyfta.com/static/GymvisualPNG/18521101-Leg-Raise-Hip-Lift_Waist_small.png,images\Leg Raise Hip Lift__Waist__49171279.png
Lever Decline Chest Press,Chest,https://apilyfta.com/static/GymvisualPNG/13001101-Lever-Decline-Chest-Press_Chest_small.png,images\Lever Decline Chest Press__Chest__29997716.png
Reverse-grip Straight Back Seated High Row,Back,https://apilyfta.com/static/GymvisualPNG/02081101-Cable-Reverse-grip-Straight-Back-Seated-High-Row_Back-AFIX_small.png,images\Reverse-grip Straight Back Seated High Row__Back__94600598.png
Cable Unilateral Bicep Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/48381101-Cable-Unilateral-Bicep-Curl_Upper-Arms_small.png,"images\Cable Unilateral Bicep Curl__Biceps, Upper Arms__82304243.png"
Arnold Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/02871101-Dumbbell-Arnold-Press-II_Shoulders_small.png,images\Arnold Press__Shoulders__97770603.png
Cable Bar Lateral Pulldown,Back,https://apilyfta.com/static/GymvisualPNG/01501101-Cable-Bar-Lateral-Pulldown_Back_small.png,images\Cable Bar Lateral Pulldown__Back__19342263.png
Incline Row,Back,https://apilyfta.com/static/GymvisualPNG/03271101-Dumbbell-Incline-Row_Back_small.png,images\Incline Row__Back__63209071.png
Weighted Tricep Dips,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/17551101-Weighted-Tricep-Dips_Upper-Arms_small.png,"images\Weighted Tricep Dips__Triceps, Upper Arms__75401112.png"
seated row,Back,https://apilyfta.com/static/GymvisualPNG/08611101-Cable-seated-row_Back_small.png,images\seated row__Back__54469196.png
Dumbbell Walking Lunges,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/15571101-Dumbbell-Walking-Lunges_Thighs_small.png,"images\Dumbbell Walking Lunges__Quadriceps, Thighs__45159561.png"
EZ Barbell Reverse Grip Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/04511101-EZ-Barbell-Reverse-Grip-Curl_Forearms_small.png,images\EZ Barbell Reverse Grip Curl__Forearms__34164941.png
Cable One Arm Tricep Pushdown,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/17231101-Cable-One-Arm-Tricep-Pushdown_Upper-Arms_small.png,"images\Cable One Arm Tricep Pushdown__Triceps, Upper Arms__34566878.png"
Close-Grip Bench Press,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/00301101-Barbell-Close-Grip-Bench-Press_Upper-Arms_small.png,"images\Close-Grip Bench Press__Triceps, Upper Arms__51162207.png"
Lever Lateral Pulldown,Back,https://apilyfta.com/static/GymvisualPNG/18701101-Lever-Lateral-Pulldown-(plate-loaded)_Back_small.png,images\Lever Lateral Pulldown__Back__44851942.png
Cable Seated Rear Delt Fly with Chest Support,Shoulders,https://apilyfta.com/static/GymvisualPNG/39431101-Cable-Seated-Rear-Delt-Fly-with-Chest-Support_Shoulders_small.png,images\Cable Seated Rear Delt Fly with Chest Support__Shoulders__30035680.png
Dumbbell Alternate Biceps Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/02851101-Dumbbell-Alternate-Biceps-Curl_Upper-Arms-AFIX_small.png,"images\Dumbbell Alternate Biceps Curl__Biceps, Upper Arms__17611012.png"
Cable Pushdown,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/02011101-Cable-Pushdown_Upper-Arms_small.png,"images\Cable Pushdown__Triceps, Upper Arms__18096483.png"
Rear Fly,Shoulders,https://apilyfta.com/static/GymvisualPNG/03781101-Dumbbell-Rear-Fly_Shoulders_small.png,images\Rear Fly__Shoulders__96019337.png
Band face pull,Shoulders,https://apilyfta.com/static/GymvisualPNG/08961101-Band-face-pull_Shoulders_small.png,images\Band face pull__Shoulders__20945649.png
Lever Seated Leg Extension,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/33861101-Lever-Seated-Leg-Extension-(VERSION-2)_Thighs_small.png,"images\Lever Seated Leg Extension__Quadriceps, Thighs__19336787.png"
Decline Push-Up,Chest,https://apilyfta.com/static/GymvisualPNG/02791101-Decline-Push-Up-m_chest_small.png,images\Decline Push-Up__Chest__28607724.png
Lever Alternating Narrow Grip Seated Row,Back,https://apilyfta.com/static/GymvisualPNG/05711101-Lever-Alternating-Narrow-Grip-Seated-Row-(plate-loaded)_Back_small.png,images\Lever Alternating Narrow Grip Seated Row__Back__31671196.png
Dumbbell Bench Press,Chest,https://apilyfta.com/static/GymvisualPNG/02891101-Dumbbell-Bench-Press_Chest-FIX_small.png,images\Dumbbell Bench Press__Chest__33427103.png
One arm Revers Wrist Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/03581101-Dumbbell-One-arm-Revers-Wrist-Curl_Forearms_small.png,images\One arm Revers Wrist Curl__Forearms__11848112.png
Seated Hammer Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/16781101-Dumbbell-Seated-Hammer-Curl_Upper-Arms_small.png,"images\Seated Hammer Curl__Biceps, Upper Arms__56856150.png"
Smith Squat,Hips,https://apilyfta.com/static/GymvisualPNG/07701101-Smith-Squat_Hips_small.png,images\Smith Squat__Hips__16147196.png
Barbell Full Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/00431101-Barbell-Full-Squat-(without-weight)_Thighs_small.png,"images\Barbell Full Squat__Quadriceps, Thighs__63540573.png"
Lever Seated Calf Raise,Calves,https://apilyfta.com/static/GymvisualPNG/26661101-Lever-Seated-Calf-Raise-(plate-loaded)-(VERSION-2)_Calves_small.png,images\Lever Seated Calf Raise__Calves__64821014.png
Seated Bicep Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/16771101-Dumbbell-Seated-Bicep-Curl_Upper-Arms_small.png,"images\Seated Bicep Curl__Biceps, Upper Arms__77526239.png"
Sit-Up,Waist,https://apilyfta.com/static/GymvisualPNG/07351101-Sit-Up-II_waist_small.png,images\Sit-Up__Waist__10836086.png
Decline Bench Press,Chest,https://apilyfta.com/static/GymvisualPNG/00331101-Barbell-Decline-Bench-Press_Chest-FIX_small.png,images\Decline Bench Press__Chest__99852340.png
Lever One Leg Extension,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/15711101-Lever-One-Leg-Extension_Thighs_small.png,"images\Lever One Leg Extension__Quadriceps, Thighs__66820315.png"
Lever Shoulder Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/08691101-Lever-Shoulder-Press-(plate-loaded)-II_Shoulders_small.png,images\Lever Shoulder Press__Shoulders__49056416.png
Dumbbell Biceps Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/02941101-Dumbbell-Biceps-Curl_Upper-Arms_small.png,"images\Dumbbell Biceps Curl__Biceps, Upper Arms__47929121.png"
Cable Standing High Cross Triceps Extension,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/37191101-Cable-Standing-High-Cross-Triceps-Extension_Upper-Arms-FIX_small.png,"images\Cable Standing High Cross Triceps Extension__Triceps, Upper Arms__85874159.png"
Standing Cross-over High Reverse Fly,Shoulders,https://apilyfta.com/static/GymvisualPNG/02251101-Cable-Standing-Cross-over-High-Reverse-Fly_Shoulders_small.png,images\Standing Cross-over High Reverse Fly__Shoulders__23522893.png
Cable seated row,Back,https://apilyfta.com/static/GymvisualPNG/08611101-Cable-seated-row_Back_small.png,images\Cable seated row__Back__22844557.png
Dumbbell Standing Overhead Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/04261101-Dumbbell-Standing-Overhead-Press_shoulder_small.png,images\Dumbbell Standing Overhead Press__Shoulders__38589130.png
Lever Kneeling Leg Curl,"Hamstrings, Thighs",https://apilyfta.com/static/GymvisualPNG/05821101-Lever-Kneeling-Leg-Curl-(plate-loaded)_Thighs_small.png,"images\Lever Kneeling Leg Curl__Hamstrings, Thighs__22127703.png"
Lever Lateral Raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/33431101-Lever-Lateral-Raise-(VERSION-2)_Shoulders_small.png,images\Lever Lateral Raise__Shoulders__7248579.png
Bulgarian Split Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/35331101-Bulgarian-Split-Squat_Thighs_small.png,"images\Bulgarian Split Squat__Quadriceps, Thighs__20560933.png"
Lever Seated Row,Back,https://apilyfta.com/static/GymvisualPNG/22651101-Lever-Seated-Row-(version-2)_Back_small.png,images\Lever Seated Row__Back__7268688.png
Lever Triceps Extension,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/06071101-Lever-Triceps-Extension_Upper-Arms_small.png,"images\Lever Triceps Extension__Triceps, Upper Arms__16020109.png"
Lateral Raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/01781101-Cable-Lateral-Raise_shoulder_small.png,images\Lateral Raise__Shoulders__82801419.png
Cable Front Raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/01621101-Cable-Front-Raise_Shoulders_small.png,images\Cable Front Raise__Shoulders__80680200.png
Lever Seated Calf Press,Calves,https://apilyfta.com/static/GymvisualPNG/23351101-Lever-Seated-Calf-Press_Calves_small.png,images\Lever Seated Calf Press__Calves__91734007.png
Kickback,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/03331101-Dumbbell-Kickback_Upper-Arms_small.png,"images\Kickback__Triceps, Upper Arms__18669524.png"
Lever Shoulder Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/23181101-Lever-Shoulder-Press-(plate-loaded)-version-3_Shoulders_small.png,images\Lever Shoulder Press__Shoulders__13695517.png
Side Plank,Waist,https://apilyfta.com/static/GymvisualPNG/07151101-Side-Plank-m_Waist_small.png,images\Side Plank__Waist__93676763.png
Diamond Push-up,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/02831101-Diamond-Push-up_Upper-Arms-FIX_small.png,"images\Diamond Push-up__Triceps, Upper Arms__20789979.png"
Bench Dip,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/01291101-Bench-Dip-(knees-bent)_Upper-Arms_small.png,"images\Bench Dip__Triceps, Upper Arms__27343885.png"
Weighted Pull-Up,Back,https://apilyfta.com/static/GymvisualPNG/08411101-Weighted-Pull-Up_back_small.png,images\Weighted Pull-Up__Back__70094131.png
Dumbbell Hammer Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/03121101-Dumbbell-Hammer-Curl-II_Upper-Arms_small.png,"images\Dumbbell Hammer Curl__Biceps, Upper Arms__92628515.png"
Lever High Row,Back,https://apilyfta.com/static/GymvisualPNG/05811101-Lever-High-Row-(plate-loaded)_Back_small.png,images\Lever High Row__Back__60717683.png
Lever Biceps Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/43361101-Lever-Biceps-Curl_Upper-Arms_small.png,"images\Lever Biceps Curl__Biceps, Upper Arms__98853137.png"
EZ Bar Lying Close Grip Triceps Extension Behind Head,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/17481101-EZ-Bar-Lying-Close-Grip-Triceps-Extension-Behind-Head_Upper-Arms_small.png,"images\EZ Bar Lying Close Grip Triceps Extension Behind Head__Triceps, Upper Arms__67609937.png"
Pullover,Chest,https://apilyfta.com/static/GymvisualPNG/03751101-Dumbbell-Pullover_Chest_small.png,images\Pullover__Chest__90979056.png
Close-Grip Front Lat Pulldown,Back,https://apilyfta.com/static/GymvisualPNG/10471101-Cable-Close-Grip-Front-Lat-Pulldown_Back_small.png,images\Close-Grip Front Lat Pulldown__Back__76074585.png
Barbell Incline Bench Press,Chest,https://apilyfta.com/static/GymvisualPNG/00471101-Barbell-Incline-Bench-Press_Chest-FIX_small.png,images\Barbell Incline Bench Press__Chest__58225281.png
Bodyweight Standing Calf Raise,Calves,https://apilyfta.com/static/GymvisualPNG/13731101-Bodyweight-Standing-Calf-Raise_Calves_small.png,images\Bodyweight Standing Calf Raise__Calves__13760766.png
Lying Single Extension,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/17351101-Dumbbell-Lying-Single-Extension_Upper-Arms_small.png,"images\Lying Single Extension__Triceps, Upper Arms__56428467.png"
Cable Seated Row with V bar,Back,https://apilyfta.com/static/GymvisualPNG/26611101-Cable-Seated-Row-with-V-bar_Back_small.png,images\Cable Seated Row with V bar__Back__9255638.png
Dumbbell Fly,Chest,https://apilyfta.com/static/GymvisualPNG/03081101-Dumbbell-Fly_Chest-FIX_small.png,images\Dumbbell Fly__Chest__2626596.png
Lever Neutral Grip Seated Row,Back,https://apilyfta.com/static/GymvisualPNG/05881101-Lever-Narrow-Grip-Seated-Row-(plate-loaded)_Back_small.png,images\Lever Neutral Grip Seated Row__Back__2162463.png
Behind Back Finger Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/16101101-Barbell-Behind-Back-Finger-Curl_Forearms_small.png,images\Behind Back Finger Curl__Forearms__67416983.png
Lever Hip Thrust,Hips,https://apilyfta.com/static/GymvisualPNG/35491101-Lever-Hip-Thrust-(plate-loaded)-(female)_Hips_small.png,images\Lever Hip Thrust__Hips__71057759.png
Cable Rope Hammer Preacher Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/16391101-Cable-Rope-Hammer-Preacher-Curl_Upper-Arms_small.png,"images\Cable Rope Hammer Preacher Curl__Biceps, Upper Arms__20121499.png"
Hammer Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/01651101-Cable-Hammer-Curl-(with-rope)-m_Forearms_small.png,images\Hammer Curl__Forearms__55546649.png
Sled Hack Squat,Hips,https://apilyfta.com/static/GymvisualPNG/07431101-Sled-Hack-Squat_Hips_small.png,images\Sled Hack Squat__Hips__45562305.png
Assisted Chest Dip,Chest,https://apilyfta.com/static/GymvisualPNG/00091101-Assisted-Chest-Dip-(kneeling)_Chest_small.png,images\Assisted Chest Dip__Chest__28055392.png
Cable Standing Cross-over High Reverse Fly,Shoulders,https://apilyfta.com/static/GymvisualPNG/02251101-Cable-Standing-Cross-over-High-Reverse-Fly_Shoulders_small.png,images\Cable Standing Cross-over High Reverse Fly__Shoulders__21739821.png
Lever Military Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/05871101-Lever-Military-Press-(plate-loaded)_shoulder_small.png,images\Lever Military Press__Shoulders__50354441.png
Barbell Seated Overhead Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/00911101-Barbell-Seated-Overhead-Press_Shoulders_small.png,images\Barbell Seated Overhead Press__Shoulders__97902842.png
Lever Seated Hip Adduction,Hips,https://apilyfta.com/static/GymvisualPNG/18671101-Lever-Seated-Hip-Adduction-(VERSION-2)_Hips_small.png,images\Lever Seated Hip Adduction__Hips__33526274.png
Shrug,Back,https://apilyfta.com/static/GymvisualPNG/00951101-Barbell-Shrug_Back_small.png,images\Shrug__Back__60044136.png
Run,Cardio,https://apilyfta.com/static/GymvisualPNG/06841101-Run-(equipment)_Cardio_small.png,images\Run__Cardio__9853612.png
Lever Back Extension,"Back, Hips",https://apilyfta.com/static/GymvisualPNG/22661101-Lever-Back-Extension-(version-2)_Back_small.png,"images\Lever Back Extension__Back, Hips__55740235.png"
Lever Preacher Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/18721101-Lever-Preacher-Curl-(plate-loaded)_Upper-Arms_small.png,"images\Lever Preacher Curl__Biceps, Upper Arms__89158234.png"
Barbell Shrug,Back,https://apilyfta.com/static/GymvisualPNG/00951101-Barbell-Shrug_Back_small.png,images\Barbell Shrug__Back__30578355.png
One Arm Row,Back,https://apilyfta.com/static/GymvisualPNG/12361101-Dumbbell-One-Arm-Row-(rack-support)_Back_small.png,images\One Arm Row__Back__71144631.png
Lever Rotary Calf,Calves,https://apilyfta.com/static/GymvisualPNG/23151101-Lever-Rotary-Calf_Calves_small.png,images\Lever Rotary Calf__Calves__48580403.png
Hyperextension,Back,https://apilyfta.com/static/GymvisualPNG/04891101-Hyperextension_Waist_small.png,images\Hyperextension__Back__35228840.png
Lever Incline Chest Press,Chest,https://apilyfta.com/static/GymvisualPNG/14791101-Lever-Incline-Chest-Press_Chest_small.png,images\Lever Incline Chest Press__Chest__60603083.png
Cable kickback,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/08601101-Cable-kickback_Upper-arms-FIX_small.png,"images\Cable kickback__Triceps, Upper Arms__83749034.png"
Dumbbell Side Bend,Waist,https://apilyfta.com/static/GymvisualPNG/04071101-Dumbbell-Side-Bend_Waist_small.png,images\Dumbbell Side Bend__Waist__88592853.png
Dumbbell Lying Floor Skull Crusher,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/41511101-Dumbbell-Lying-Floor-Skullcrusher_Upper-Arms_small.png,"images\Dumbbell Lying Floor Skull Crusher__Triceps, Upper Arms__80319385.png"
Standing One Arm Extension,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/04231101-Dumbbell-Standing-One-Arm-Extension_Upper-Arms_small.png,"images\Standing One Arm Extension__Triceps, Upper Arms__24291548.png"
